Bar,Date,Time,Open,High,Low,Close
486,12/02/91,00:00,12.6875,13.00,12.50,12.9375
487,12/03/91,00:00,13.00,13.00,12.5625,12.625
488,12/04/91,00:00,12.6875,12.6875,12.50,12.625
489,12/05/91,00:00,12.625,12.75,12.3125,12.50
490,12/06/91,00:00,12.375,12.4375,12.125,12.1875
491,12/09/91,00:00,12.25,12.50,12.1875,12.28125
492,12/10/91,00:00,12.25,12.375,12.125,12.28125
493,12/11/91,00:00,12.3125,12.4375,12.125,12.25
494,12/12/91,00:00,12.34375,12.4375,12.25,12.34375
495,12/13/91,00:00,12.4375,12.6875,12.4375,12.59375
496,12/16/91,00:00,12.59375,12.6875,12.50,12.625
497,12/17/91,00:00,12.625,12.75,12.5625,12.625
498,12/18/91,00:00,12.5625,13.00,12.50,12.9375
499,12/19/91,00:00,12.8125,12.9375,12.6875,12.6875
500,12/20/91,00:00,12.8125,12.875,12.5625,12.5625
501,12/23/91,00:00,12.625,12.9375,12.50,12.875
502,12/24/91,00:00,13.00,13.4375,12.9375,13.0625
503,12/26/91,00:00,13.1875,13.75,13.0625,13.71875
504,12/27/91,00:00,13.6875,13.9375,13.625,13.75
505,12/30/91,00:00,13.75,14.3125,13.75,14.1875
506,12/31/91,00:00,14.34375,14.50,14.00,14.09375
507,01/02/92,00:00,13.9375,14.9375,13.875,14.875
508,01/03/92,00:00,15.00,15.0625,14.5625,14.75
509,01/06/92,00:00,14.75,14.75,14.4375,14.50
510,01/07/92,00:00,14.375,14.875,14.375,14.78125
511,01/08/92,00:00,14.625,15.3125,14.625,15.125
512,01/09/92,00:00,15.0625,15.5625,15.0625,15.5625
513,01/10/92,00:00,15.375,15.625,15.25,15.5625
514,01/13/92,00:00,15.5625,15.6875,15.375,15.50
515,01/14/92,00:00,15.5625,16.1875,15.5625,16.125
516,01/15/92,00:00,16.125,16.25,15.75,15.875
517,01/16/92,00:00,15.9375,16.0625,15.625,15.6875
518,01/17/92,00:00,17.00,17.25,16.1875,16.1875
519,01/20/92,00:00,16.125,16.3125,16.00,16.00
520,01/21/92,00:00,16.0625,16.0625,15.25,15.28125
521,01/22/92,00:00,15.375,15.9375,15.3125,15.875
522,01/23/92,00:00,16.00,16.1875,15.75,16.125
523,01/24/92,00:00,16.125,16.4375,16.00,16.15625
524,01/27/92,00:00,16.1875,16.3125,16.0625,16.125
525,01/28/92,00:00,16.1875,16.34375,15.75,16.3125
526,01/29/92,00:00,16.1875,16.4375,15.8125,15.8125
527,01/30/92,00:00,15.875,15.9375,15.6875,15.9375
528,01/31/92,00:00,16.00,16.3125,15.875,16.1875
529,02/03/92,00:00,16.1875,16.5625,16.125,16.4375
530,02/04/92,00:00,16.375,16.5625,16.25,16.4375
531,02/05/92,00:00,16.5625,16.6875,16.28125,16.53125
532,02/06/92,00:00,16.4375,16.50,16.00,16.03125
533,02/07/92,00:00,16.0625,16.1875,15.6875,16.00
534,02/10/92,00:00,16.00,16.0625,15.75,15.78125
535,02/11/92,00:00,15.75,15.9375,15.5625,15.71875
536,02/12/92,00:00,15.9375,16.375,15.75,16.3125
537,02/13/92,00:00,16.3125,16.3125,15.9375,16.0625
538,02/14/92,00:00,16.00,16.0625,15.8125,16.03125
539,02/18/92,00:00,16.0625,16.125,15.6875,15.6875
540,02/19/92,00:00,15.6875,15.75,15.4375,15.50
541,02/20/92,00:00,15.5625,16.1875,15.5625,16.15625
542,02/21/92,00:00,16.1875,16.375,16.125,16.25
543,02/24/92,00:00,16.5625,16.625,16.4375,16.53125
544,02/25/92,00:00,16.5625,17.125,16.4375,17.125
545,02/26/92,00:00,17.0625,17.50,17.0625,17.46875
546,02/27/92,00:00,17.50,17.50,17.00,17.125
547,02/28/92,00:00,17.125,17.25,16.75,16.875
548,03/02/92,00:00,16.9375,17.125,16.8125,16.8125
549,03/03/92,00:00,16.9375,17.00,16.5625,16.59375
550,03/04/92,00:00,16.5625,16.6875,16.1875,16.25
551,03/05/92,00:00,16.125,16.25,15.75,15.875
552,03/06/92,00:00,15.875,16.00,15.75,16.00
553,03/09/92,00:00,15.9375,16.0625,15.875,15.9375
554,03/10/92,00:00,16.00,16.1875,15.9375,15.9375
555,03/11/92,00:00,15.9375,16.0625,15.75,15.8125
556,03/12/92,00:00,15.8125,15.9375,15.375,15.6875
557,03/13/92,00:00,15.8125,15.9375,15.50,15.78125
558,03/16/92,00:00,15.6875,15.875,15.4375,15.84375
559,03/17/92,00:00,15.875,15.9375,15.6875,15.71875
560,03/18/92,00:00,15.8125,16.00,15.75,15.9375
561,03/19/92,00:00,15.875,15.9375,15.6875,15.75
562,03/20/92,00:00,15.75,15.8125,15.75,15.8125
563,03/23/92,00:00,15.75,15.9375,15.75,15.75
564,03/24/92,00:00,15.875,16.25,15.8125,16.25
565,03/25/92,00:00,16.25,16.25,16.0625,16.125
566,03/26/92,00:00,16.1875,16.3125,15.9375,16.00
567,03/27/92,00:00,15.96875,16.00,15.125,15.25
568,03/30/92,00:00,15.3125,15.3125,14.4375,14.53125
569,03/31/92,00:00,14.5625,14.9375,14.50,14.5625
570,04/01/92,00:00,14.3125,14.8125,14.3125,14.75
571,04/02/92,00:00,14.75,14.875,14.59375,14.6875
572,04/03/92,00:00,14.75,14.8125,14.625,14.75
573,04/06/92,00:00,14.875,15.25,14.75,15.1875
574,04/07/92,00:00,15.25,15.3125,14.3125,14.3125
575,04/08/92,00:00,14.25,14.25,13.6875,13.96875
576,04/09/92,00:00,14.00,14.5625,13.8125,14.3125
577,04/10/92,00:00,14.3125,14.375,13.75,13.875
578,04/13/92,00:00,13.875,14.1875,13.8125,14.125
579,04/14/92,00:00,14.4375,14.8125,14.3125,14.6875
580,04/15/92,00:00,14.50,15.21875,14.4375,15.125
581,04/16/92,00:00,15.0625,15.125,14.625,14.75
582,04/20/92,00:00,14.75,14.75,14.00,14.1875
583,04/21/92,00:00,14.25,14.3125,14.00,14.0625
584,04/22/92,00:00,14.0625,14.50,14.0625,14.40625
585,04/23/92,00:00,14.375,14.5625,14.00,14.25
586,04/24/92,00:00,14.25,14.375,14.00,14.125
587,04/27/92,00:00,14.00,14.0625,13.75,13.9375
588,04/28/92,00:00,13.875,13.9375,13.25,13.5625
589,04/29/92,00:00,13.5625,14.25,13.5625,14.25
590,04/30/92,00:00,14.3125,15.0625,14.125,15.03125
591,05/01/92,00:00,15.00,15.1875,14.5625,14.8125
592,05/04/92,00:00,14.875,15.3125,14.8125,15.125
593,05/05/92,00:00,15.125,15.15625,14.875,15.125
594,05/06/92,00:00,15.1875,15.53125,15.125,15.4375
595,05/07/92,00:00,15.375,15.5625,15.125,15.1875
596,05/08/92,00:00,15.375,15.71875,15.25,15.50
597,05/11/92,00:00,15.50,15.6875,15.375,15.5625
598,05/12/92,00:00,15.5625,15.75,15.4375,15.5625
599,05/13/92,00:00,15.625,15.8125,15.5625,15.6875
600,05/14/92,00:00,15.6875,15.75,15.0625,15.34375
601,05/15/92,00:00,15.25,15.3125,15.125,15.15625
602,05/18/92,00:00,15.3125,15.375,15.00,15.09375
603,05/19/92,00:00,15.1875,15.1875,14.75,14.84375
604,05/20/92,00:00,14.9375,15.0625,14.8125,15.00
605,05/21/92,00:00,15.0625,15.0625,14.6875,14.78125
606,05/22/92,00:00,14.75,14.9375,14.75,14.875
607,05/26/92,00:00,14.875,14.9375,14.6875,14.8125
608,05/27/92,00:00,14.8125,15.0625,14.75,15.0625
609,05/28/92,00:00,15.00,15.0625,14.75,14.875
610,05/29/92,00:00,14.9375,15.15625,14.875,14.9375
611,06/01/92,00:00,14.3125,14.875,14.00,14.375
612,06/02/92,00:00,14.375,14.375,14.0625,14.125
613,06/03/92,00:00,14.125,14.125,13.50,13.53125
614,06/04/92,00:00,13.5625,13.6875,13.375,13.625
615,06/05/92,00:00,13.6875,13.8125,13.5625,13.71875
616,06/08/92,00:00,13.75,13.75,13.50,13.5625
617,06/09/92,00:00,13.5625,13.5625,13.375,13.50
618,06/10/92,00:00,13.50,13.6875,13.375,13.4375
619,06/11/92,00:00,13.4375,13.5625,13.375,13.46875
620,06/12/92,00:00,13.625,13.75,13.50,13.5625
621,06/15/92,00:00,13.50,13.50,13.125,13.1575
622,06/16/92,00:00,12.9375,13.00,12.1875,12.3125
623,06/17/92,00:00,12.25,12.3125,11.75,11.875
624,06/18/92,00:00,11.875,12.25,11.1875,11.3125
625,06/19/92,00:00,11.50,11.50,10.9375,11.1875
626,06/22/92,00:00,11.00,11.1875,10.6875,11.0625
627,06/23/92,00:00,11.25,11.375,11.125,11.3125
628,06/24/92,00:00,11.375,11.50,11.3125,11.50
629,06/25/92,00:00,11.625,11.625,11.3125,11.40625
630,06/26/92,00:00,11.4375,11.50,11.125,11.3125
631,06/29/92,00:00,11.4375,11.78125,11.3125,11.6875
632,06/30/92,00:00,11.6875,12.0625,11.625,12.00
633,07/01/92,00:00,12.00,12.375,11.9375,12.25
634,07/02/92,00:00,12.25,12.25,11.4375,11.5625
635,07/06/92,00:00,11.625,11.6875,11.375,11.5625
636,07/07/92,00:00,11.5625,11.5625,10.875,11.0625
637,07/08/92,00:00,11.00,11.4375,11.00,11.4375
638,07/09/92,00:00,11.50,11.625,11.4375,11.46875
639,07/10/92,00:00,11.50,11.5625,11.21875,11.4375
640,07/13/92,00:00,11.4375,11.78125,11.3125,11.75
641,07/14/92,00:00,11.75,12.00,11.75,11.875
642,07/15/92,00:00,11.875,12.25,11.8125,12.00
643,07/16/92,00:00,11.9375,12.25,11.8125,12.1875
644,07/17/92,00:00,11.25,11.50,11.15625,11.25
645,07/20/92,00:00,11.1875,11.3125,11.00,11.1875
646,07/21/92,00:00,11.375,11.5625,11.25,11.4375
647,07/22/92,00:00,11.3125,11.375,11.00,11.0625
648,07/23/92,00:00,11.125,11.1875,10.9375,11.1875
649,07/24/92,00:00,11.125,11.5625,11.00,11.46875
650,07/27/92,00:00,11.4375,11.625,11.3125,11.3125
