Bar,Date,Time,Open,High,Low,Close
7128,09/28/11,00:00,2557.86,2569.79,2491.07,2491.58
7129,09/29/11,00:00,2535.52,2538.97,2433.58,2480.76
7130,09/30/11,00:00,2444.77,2468.98,2415.07,2415.40
7131,10/03/11,00:00,2401.19,2430.88,2335.23,2335.83
7132,10/04/11,00:00,2312.68,2406.67,2298.89,2404.82
7133,10/05/11,00:00,2398.37,2466.50,2380.96,2460.51
7134,10/06/11,00:00,2459.05,2507.44,2446.72,2506.82
7135,10/07/11,00:00,2509.61,2512.14,2468.60,2479.35
7136,10/10/11,00:00,2522.72,2566.05,2519.78,2566.05
7137,10/11/11,00:00,2554.70,2587.28,2551.94,2583.03
7138,10/12/11,00:00,2606.61,2629.49,2602.31,2604.73
7139,10/13/11,00:00,2595.05,2625.22,2588.71,2620.24
7140,10/14/11,00:00,2655.23,2667.85,2636.00,2667.85
7141,10/17/11,00:00,2653.32,2658.25,2606.91,2614.92
7142,10/18/11,00:00,2614.05,2667.57,2586.31,2657.43
7143,10/19/11,00:00,2642.89,2651.88,2597.77,2604.04
7144,10/20/11,00:00,2605.42,2606.39,2557.17,2598.62
7145,10/21/11,00:00,2630.30,2646.92,2611.11,2637.46
7146,10/24/11,00:00,2644.83,2703.07,2643.94,2699.44
7147,10/25/11,00:00,2685.86,2685.88,2633.94,2638.42
7148,10/26/11,00:00,2660.42,2666.29,2598.74,2650.67
7149,10/27/11,00:00,2720.59,2753.37,2694.27,2738.63
7150,10/28/11,00:00,2724.03,2742.27,2723.03,2737.15
7151,10/31/11,00:00,2705.89,2716.70,2684.13,2684.41
7152,11/01/11,00:00,2607.31,2638.60,2597.16,2606.96
7153,11/02/11,00:00,2637.56,2648.46,2613.74,2639.98
7154,11/03/11,00:00,2666.21,2699.84,2628.22,2697.97
7155,11/04/11,00:00,2678.16,2693.67,2655.12,2686.15
7156,11/07/11,00:00,2683.38,2697.02,2649.06,2695.25
7157,11/08/11,00:00,2712.08,2730.39,2680.93,2727.49
7158,11/09/11,00:00,2662.56,2672.34,2617.93,2621.65
7159,11/10/11,00:00,2652.01,2652.40,2601.79,2625.15
7160,11/11/11,00:00,2653.53,2684.67,2649.85,2678.75
7161,11/14/11,00:00,2671.11,2682.13,2647.48,2657.22
7162,11/15/11,00:00,2647.91,2695.87,2644.00,2686.20
7163,11/16/11,00:00,2661.09,2688.86,2637.91,2639.61
7164,11/17/11,00:00,2637.37,2637.48,2576.22,2587.99
7165,11/18/11,00:00,2595.02,2595.84,2567.15,2572.50
7166,11/21/11,00:00,2535.34,2539.87,2500.89,2523.14
7167,11/22/11,00:00,2517.64,2534.40,2499.19,2521.28
7168,11/23/11,00:00,2501.18,2503.38,2460.08,2460.08
7169,11/25/11,00:00,2453.03,2477.03,2441.48,2441.51
7170,11/28/11,00:00,2509.63,2531.32,2507.72,2527.34
7171,11/29/11,00:00,2529.11,2542.46,2508.27,2515.51
7172,11/30/11,00:00,2586.39,2620.34,2582.49,2620.34
7173,12/01/11,00:00,2615.67,2636.08,2611.48,2626.20
7174,12/02/11,00:00,2650.80,2659.23,2625.07,2626.93
